cv_id,jd_id,matched_weight,required_weight,match_ratio,missing_required_skills_count,missing_hard_skills,missing_soft_skills,required_hard_skills,required_soft_skills,required_skill_count,soft_skill_match_score,missing_soft_skills_new,missing_soft_skills_count_new,domain,final_score,target
11,72,10,13,0.7692307692307693,3,"['frameworks', 'machine learning', 'operations management']","['communication', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking']","['python', 'software development', 'automation', 'frameworks', 'machine learning', 'ai', 'engineering', 'systems engineering', 'operations management', 'project management', 'software tools', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'growth mindset']",22,0.30453004818448615,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'growth mindset']",9,IT,0.6298205529168843,1
11,73,6,13,0.4615384615384615,7,"['cloud computing', 'code', 'models', 'networking', 'financial analysis', 'operations management', 'microsoft office']","['leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['cloud computing', 'automation', 'code', 'ai', 'models', 'engineering', 'networking', 'financial analysis', 'operations management', 'project management', 'microsoft office', 'software tools', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",23,0.31166595350849574,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",10,IT,0.41657670912947176,0
11,74,8,12,0.6666666666666666,4,"['cloud computing', 'reporting', 'networking', 'microsoft office']","['communication', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']","['python', 'software development', 'cloud computing', 'automation', 'ai', 'reporting', 'systems engineering', 'networking', 'project management', 'microsoft office', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']",21,0.3029288507162483,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']",9,IT,0.5575453218815412,0
11,75,7,10,0.7,3,"['networking', 'product management', 'microsoft office']","['communication', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'work ethic', 'collaboration']","['ai', 'engineering', 'systems engineering', 'networking', 'product management', 'project management', 'microsoft office', 'software tools', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'work ethic', 'collaboration', 'growth mindset']",22,0.3000487656627688,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'work ethic', 'collaboration', 'growth mindset']",12,IT,0.5800146296988306,0
11,76,8,17,0.4705882352941176,9,"['cloud computing', 'frameworks', 'data analysis', 'machine learning', 'reporting', 'networking', 'operations management', 'microsoft office', 'human resources']","['communication', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration']","['python', 'cloud computing', 'automation', 'frameworks', 'data analysis', 'machine learning', 'ai', 'reporting', 'engineering', 'systems engineering', 'networking', 'operations management', 'project management', 'microsoft office', 'software tools', 'technology platforms', 'human resources']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",29,0.3073950379892623,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",12,IT,0.421630276102661,0
11,77,2,2,1.0,0,[],"['leadership', 'time management']","['ai', 'engineering']","['leadership', 'time management']",4,0.28301996332596424,"['leadership', 'time management']",2,Engineering,0.7849059889977892,1
11,78,4,4,1.0,0,[],"['organizational skills', 'analytical thinking']","['ai', 'engineering', 'project management', 'technology platforms']","['problem solving', 'organizational skills', 'analytical thinking', 'growth mindset']",8,0.32551249713877095,"['problem solving', 'organizational skills', 'analytical thinking', 'growth mindset']",4,Consulting,0.629031873426324,1
11,79,8,11,0.7272727272727273,3,"['cloud computing', 'code', 'networking']","['leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']","['python', 'software development', 'cloud computing', 'automation', 'code', 'ai', 'engineering', 'networking', 'project management', 'software tools', 'technology platforms']","['leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",17,0.30921268998035517,"['leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",6,Engineering,0.6018547160850156,1
11,80,4,6,0.6666666666666666,2,"['web development', 'marketing']","['customer focus', 'organizational skills']","['software development', 'web development', 'ai', 'marketing', 'project management', 'software tools']","['teamwork', 'customer focus', 'organizational skills', 'growth mindset']",10,0.30524267245728764,"['teamwork', 'customer focus', 'organizational skills', 'growth mindset']",4,Creative,0.3955986710096324,0
11,81,3,5,0.6,2,"['testing', 'reporting']","['leadership', 'time management', 'customer focus', 'organizational skills', 'collaboration']","['testing', 'ai', 'reporting', 'engineering', 'technology platforms']","['problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'collaboration']",11,0.2914413598910128,"['problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'collaboration']",6,Engineering,0.5074324079673038,0
11,82,3,5,0.6,2,"['recruitment', 'human resources']","['time management', 'customer focus']","['ai', 'engineering', 'systems engineering', 'recruitment', 'human resources']","['teamwork', 'time management', 'customer focus']",8,0.30314865789970186,"['teamwork', 'time management', 'customer focus']",3,Research,0.49610203026489563,0
11,83,4,9,0.4444444444444444,5,"['frameworks', 'data analysis', 'reporting', 'operations management', 'recruitment']","['leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['frameworks', 'data analysis', 'ai', 'reporting', 'engineering', 'operations management', 'project management', 'technology platforms', 'recruitment']","['teamwork', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",19,0.3090964628748868,"['teamwork', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",10,Engineering,0.4038400499735771,0
11,84,3,7,0.4285714285714285,4,"['frameworks', 'reporting', 'accounting', 'operations management']","['communication', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration']","['frameworks', 'ai', 'reporting', 'accounting', 'operations management', 'project management', 'software tools']","['communication', 'teamwork', 'problem solving', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",15,0.3078229817531287,"['communication', 'teamwork', 'problem solving', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",8,Support,0.3440475157986186,0
11,85,4,8,0.5,4,"['frameworks', 'reporting', 'accounting', 'operations management']","['communication', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration']","['software development', 'frameworks', 'ai', 'reporting', 'accounting', 'operations management', 'project management', 'software tools']","['communication', 'teamwork', 'problem solving', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",16,0.3078229817531287,"['communication', 'teamwork', 'problem solving', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",8,Support,0.36547608722719005,0
11,86,4,12,0.3333333333333333,8,"['frameworks', 'data analysis', 'models', 'reporting', 'networking', 'financial analysis', 'marketing', 'human resources']","['leadership', 'customer focus', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration']","['frameworks', 'data analysis', 'ai', 'models', 'reporting', 'engineering', 'systems engineering', 'networking', 'financial analysis', 'marketing', 'project management', 'human resources']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",22,0.3116187910121685,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",10,Business,0.32247606217275093,0
11,87,3,5,0.6,2,"['frameworks', 'operations management']","['leadership', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration']","['frameworks', 'ai', 'engineering', 'systems engineering', 'operations management']","['teamwork', 'leadership', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",12,0.31511795439936974,"['teamwork', 'leadership', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",7,Administrative,0.4290707726396218,0
11,88,6,13,0.4615384615384615,7,"['data analysis', 'reporting', 'networking', 'financial analysis', 'sales', 'product management', 'operations management']","['leadership', 'customer focus', 'organizational skills', 'analytical thinking', 'collaboration']","['data analysis', 'ai', 'reporting', 'engineering', 'systems engineering', 'networking', 'financial analysis', 'sales', 'product management', 'operations management', 'project management', 'applications', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",21,0.3081664783533522,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",8,Business,0.3848524699459068,0
11,89,5,14,0.3571428571428571,9,"['data analysis', 'models', 'reporting', 'networking', 'financial analysis', 'sales', 'marketing', 'product management', 'microsoft office']","['leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration']","['data analysis', 'ai', 'models', 'reporting', 'engineering', 'systems engineering', 'networking', 'financial analysis', 'sales', 'marketing', 'product management', 'project management', 'microsoft office', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",24,0.30741782028587494,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",10,Business,0.332280338714366,0
11,90,7,17,0.4117647058823529,10,"['testing', 'frameworks', 'code', 'machine learning', 'models', 'reporting', 'networking', 'product management', 'operations management', 'human resources']","['leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'work ethic']","['software development', 'automation', 'testing', 'frameworks', 'code', 'machine learning', 'ai', 'models', 'reporting', 'engineering', 'systems engineering', 'networking', 'product management', 'operations management', 'project management', 'software tools', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'work ethic', 'growth mindset']",26,0.30619851542619025,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'work ethic', 'growth mindset']",9,Engineering,0.3800948487455041,0
11,91,5,7,0.7142857142857143,2,"['code', 'product management']",['attention to detail'],"['software development', 'code', 'ai', 'engineering', 'product management', 'project management', 'technology platforms']","['teamwork', 'problem solving', 'attention to detail', 'growth mindset']",11,0.32017076965229885,"['teamwork', 'problem solving', 'attention to detail', 'growth mindset']",4,IT,0.5960512308956897,0
11,92,5,9,0.5555555555555556,4,"['web development', 'frameworks', 'code', 'models']","['attention to detail', 'analytical thinking', 'collaboration']","['web development', 'frameworks', 'code', 'ai', 'models', 'engineering', 'systems engineering', 'applications', 'technology platforms']","['teamwork', 'problem solving', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",15,0.322218230436474,"['teamwork', 'problem solving', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",6,IT,0.4855543580198311,0
11,93,5,9,0.5555555555555556,4,"['web development', 'cloud computing', 'code', 'human resources']","['leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration']","['web development', 'cloud computing', 'code', 'ai', 'systems engineering', 'software tools', 'applications', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",19,0.31166595350849574,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",10,Engineering,0.4823886749414376,0
11,94,4,8,0.5,4,"['web development', 'frameworks', 'code', 'product management']","['leadership', 'customer focus', 'work ethic', 'collaboration']","['web development', 'frameworks', 'code', 'ai', 'systems engineering', 'product management', 'software tools', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'work ethic', 'collaboration', 'growth mindset']",15,0.30133540525282865,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'work ethic', 'collaboration', 'growth mindset']",7,IT,0.4404006215758486,0
11,95,6,11,0.5454545454545454,5,"['web development', 'frameworks', 'code', 'marketing', 'product management']","['communication', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration']","['software development', 'web development', 'frameworks', 'code', 'ai', 'engineering', 'marketing', 'product management', 'project management', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",22,0.30655628296026277,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",11,IT,0.47378506670626064,0
11,96,5,6,0.8333333333333334,1,['web development'],"['leadership', 'time management', 'work ethic']","['python', 'software development', 'backend development', 'web development', 'ai', 'applications']","['teamwork', 'problem solving', 'leadership', 'time management', 'work ethic', 'growth mindset']",12,0.30485160143046164,"['teamwork', 'problem solving', 'leadership', 'time management', 'work ethic', 'growth mindset']",6,Engineering,0.6747888137624719,1
11,97,7,11,0.6363636363636364,4,"['web development', 'cloud computing', 'data analysis', 'models']","['leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']","['software development', 'backend development', 'web development', 'cloud computing', 'automation', 'data analysis', 'ai', 'models', 'engineering', 'systems engineering', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",19,0.3112749702968338,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",8,IT,0.5388370365435956,0
11,98,6,9,0.6666666666666666,3,"['web development', 'microsoft office', 'human resources']","['leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']","['software development', 'backend development', 'web development', 'ai', 'microsoft office', 'software tools', 'applications', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",18,0.30915831056648296,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",9,Engineering,0.5594141598366115,0
11,99,4,5,0.8,1,['web development'],"['leadership', 'time management', 'analytical thinking']","['backend development', 'web development', 'automation', 'systems engineering', 'applications']","['teamwork', 'leadership', 'time management', 'analytical thinking', 'growth mindset']",10,0.314989725371269,"['teamwork', 'leadership', 'time management', 'analytical thinking', 'growth mindset']",5,Engineering,0.6544969176113806,1
11,100,10,19,0.5263157894736842,9,"['web development', 'cloud computing', 'testing', 'frameworks', 'code', 'data analysis', 'data science', 'recruitment', 'human resources']","['communication', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking']","['python', 'software development', 'backend development', 'web development', 'cloud computing', 'testing', 'frameworks', 'code', 'data analysis', 'data science', 'ai', 'engineering', 'systems engineering', 'project management', 'software tools', 'applications', 'technology platforms', 'recruitment', 'human resources']","['communication', 'teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",29,0.30998731091948395,"['communication', 'teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",10,Engineering,0.4614172459074241,0
11,101,4,14,0.2857142857142857,10,"['cloud computing', 'data analysis', 'machine learning', 'models', 'reporting', 'financial analysis', 'sales', 'marketing', 'product management', 'microsoft office']","['leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['python', 'cloud computing', 'data analysis', 'machine learning', 'ai', 'models', 'reporting', 'financial analysis', 'sales', 'marketing', 'product management', 'project management', 'microsoft office', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",25,0.3098985970735121,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",11,Analytics,0.2917603635540923,0
11,102,6,11,0.5454545454545454,5,"['data analysis', 'data science', 'models', 'reporting', 'human resources']","['leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration']","['software development', 'data analysis', 'data science', 'ai', 'models', 'reporting', 'systems engineering', 'software tools', 'applications', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",21,0.3133063620850558,"['teamwork', 'problem solving', 'leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",10,Research,0.46420268127522407,0
11,103,6,10,0.6,4,"['data analysis', 'data science', 'models', 'reporting']","['leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration']","['software development', 'data analysis', 'data science', 'ai', 'models', 'reporting', 'systems engineering', 'software tools', 'applications', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",20,0.3133063620850558,"['teamwork', 'problem solving', 'leadership', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",10,Research,0.49965722672976953,0
11,104,6,9,0.6666666666666666,3,"['models', 'networking', 'microsoft office']","['attention to detail', 'collaboration']","['python', 'ai', 'models', 'engineering', 'systems engineering', 'networking', 'microsoft office', 'applications', 'technology platforms']","['teamwork', 'attention to detail', 'collaboration', 'growth mindset']",13,0.3087522857293702,"['teamwork', 'attention to detail', 'collaboration', 'growth mindset']",4,IT,0.5592923523854777,0
11,105,5,12,0.4166666666666667,7,"['cloud computing', 'data analysis', 'machine learning', 'models', 'reporting', 'product management', 'operations management']","['leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['cloud computing', 'data analysis', 'machine learning', 'ai', 'models', 'reporting', 'systems engineering', 'product management', 'operations management', 'project management', 'software tools', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",22,0.31166595350849574,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",10,Support,0.34316616745594697,0
11,106,4,7,0.5714285714285714,3,"['machine learning', 'models', 'microsoft office']","['time management', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['machine learning', 'ai', 'models', 'systems engineering', 'project management', 'microsoft office', 'technology platforms']","['problem solving', 'time management', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",15,0.3147310916131188,"['problem solving', 'time management', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",8,Research,0.48158445349316303,0
11,107,3,6,0.5,3,"['models', 'reporting', 'human resources']","['customer focus', 'analytical thinking']","['ai', 'models', 'reporting', 'systems engineering', 'project management', 'human resources']","['teamwork', 'customer focus', 'analytical thinking', 'growth mindset']",10,0.32728148943676816,"['teamwork', 'customer focus', 'analytical thinking', 'growth mindset']",4,IT,0.4481844468310304,0
11,108,6,14,0.4285714285714285,8,"['cloud computing', 'frameworks', 'data analysis', 'machine learning', 'models', 'product management', 'microsoft office', 'human resources']","['communication', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking']","['cloud computing', 'frameworks', 'data analysis', 'machine learning', 'ai', 'models', 'engineering', 'systems engineering', 'product management', 'microsoft office', 'software tools', 'applications', 'technology platforms', 'human resources']","['communication', 'teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",23,0.3140064683629541,"['communication', 'teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",9,Research,0.3884736924984624,0
11,109,5,13,0.3846153846153846,8,"['frameworks', 'data analysis', 'data science', 'machine learning', 'models', 'financial analysis', 'product management', 'operations management']","['customer focus', 'adaptability', 'analytical thinking']","['python', 'frameworks', 'data analysis', 'data science', 'machine learning', 'ai', 'models', 'financial analysis', 'product management', 'operations management', 'project management', 'software tools', 'applications']","['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'growth mindset']",19,0.32402314417972783,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'growth mindset']",6,IT,0.3664377124846875,0
11,110,5,14,0.3571428571428571,9,"['testing', 'frameworks', 'data analysis', 'data science', 'machine learning', 'models', 'financial analysis', 'product management', 'operations management']","['customer focus', 'adaptability', 'analytical thinking']","['python', 'testing', 'frameworks', 'data analysis', 'data science', 'machine learning', 'ai', 'models', 'financial analysis', 'product management', 'operations management', 'project management', 'software tools', 'applications']","['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'growth mindset']",20,0.32402314417972783,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'growth mindset']",6,IT,0.3472069432539183,0
11,111,6,13,0.4615384615384615,7,"['frameworks', 'code', 'data science', 'machine learning', 'models', 'reporting', 'product management']","['leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration']","['python', 'frameworks', 'code', 'data science', 'machine learning', 'ai', 'models', 'reporting', 'engineering', 'systems engineering', 'product management', 'software tools', 'applications']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",24,0.3121164434902922,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",11,IT,0.4167118561240107,0
11,112,5,12,0.4166666666666667,7,"['frameworks', 'data analysis', 'data science', 'machine learning', 'models', 'product management', 'human resources']","['leadership', 'time management', 'adaptability', 'analytical thinking']","['frameworks', 'data analysis', 'data science', 'machine learning', 'ai', 'models', 'engineering', 'systems engineering', 'product management', 'project management', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'adaptability', 'analytical thinking', 'growth mindset']",19,0.3157087905982342,"['teamwork', 'problem solving', 'leadership', 'time management', 'adaptability', 'analytical thinking', 'growth mindset']",7,IT,0.38637930384613695,0
11,113,6,11,0.5454545454545454,5,"['web development', 'testing', 'code', 'product management', 'human resources']","['communication', 'time management', 'attention to detail', 'analytical thinking']","['software development', 'web development', 'testing', 'code', 'ai', 'systems engineering', 'product management', 'project management', 'applications', 'technology platforms', 'human resources']","['communication', 'teamwork', 'problem solving', 'time management', 'attention to detail', 'analytical thinking', 'growth mindset']",18,0.31553542706462884,"['communication', 'teamwork', 'problem solving', 'time management', 'attention to detail', 'analytical thinking', 'growth mindset']",7,IT,0.4764788099375704,0
11,114,4,8,0.5,4,"['data analysis', 'data science', 'machine learning', 'models']","['communication', 'leadership', 'time management', 'customer focus', 'adaptability', 'organizational skills', 'analytical thinking']","['python', 'data analysis', 'data science', 'machine learning', 'ai', 'models', 'engineering', 'project management']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'organizational skills', 'analytical thinking']",17,0.3051487428668732,"['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'organizational skills', 'analytical thinking']",9,IT,0.4415446228600619,0
11,115,7,9,0.7777777777777778,2,"['web development', 'models']","['customer focus', 'analytical thinking']","['python', 'software development', 'web development', 'ai', 'models', 'engineering', 'software tools', 'applications', 'technology platforms']","['teamwork', 'problem solving', 'customer focus', 'analytical thinking', 'growth mindset']",14,0.3254091793613676,"['teamwork', 'problem solving', 'customer focus', 'analytical thinking', 'growth mindset']",5,Engineering,0.6420671982528546,1
11,116,4,5,0.8,1,['product management'],[],"['software development', 'ai', 'systems engineering', 'product management', 'technology platforms']",['problem solving'],6,0.3179199390597654,['problem solving'],1,Engineering,0.6553759817179295,1
11,117,9,14,0.6428571428571429,5,"['web development', 'testing', 'reporting', 'product management', 'human resources']","['leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration']","['software development', 'backend development', 'web development', 'testing', 'ai', 'reporting', 'engineering', 'systems engineering', 'product management', 'project management', 'software tools', 'applications', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",24,0.31166595350849574,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",10,IT,0.5434997860525488,0
11,118,9,15,0.6,6,"['cloud computing', 'code', 'models', 'product management', 'recruitment', 'human resources']","['leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking']","['python', 'software development', 'backend development', 'cloud computing', 'code', 'ai', 'models', 'engineering', 'systems engineering', 'product management', 'project management', 'applications', 'technology platforms', 'recruitment', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",25,0.31366385644405825,"['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",10,IT,0.5140991569332175,0
11,119,7,13,0.5384615384615384,6,"['web development', 'cloud computing', 'frameworks', 'code', 'product management', 'microsoft office']","['customer focus', 'attention to detail']","['software development', 'backend development', 'web development', 'cloud computing', 'frameworks', 'code', 'ai', 'engineering', 'product management', 'microsoft office', 'software tools', 'applications', 'technology platforms']","['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'growth mindset']",18,0.3161800672303703,"['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'growth mindset']",5,Engineering,0.47177709709218796,0
11,120,7,14,0.5,7,"['web development', 'cloud computing', 'testing', 'code', 'product management', 'recruitment', 'human resources']","['leadership', 'customer focus']","['software development', 'backend development', 'web development', 'cloud computing', 'testing', 'code', 'ai', 'systems engineering', 'product management', 'project management', 'applications', 'technology platforms', 'recruitment', 'human resources']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'growth mindset']",19,0.3040960980186986,"['teamwork', 'problem solving', 'leadership', 'customer focus', 'growth mindset']",5,IT,0.44122882940560954,0
