cv_id,jd_id,matched_weight,required_weight,match_ratio,missing_required_skills_count,missing_hard_skills,missing_soft_skills,required_hard_skills,required_soft_skills,required_skill_count,soft_skill_match_score,missing_soft_skills_new,missing_soft_skills_count_new,domain,final_score,target,video_id,feat_95,feat_69,feat_125,feat_20,feat_91,feat_68,feat_117,feat_76,feat_11,feat_88,feat_94,feat_27,feat_82,feat_78,feat_8
8,46,3,7,0.4285714285714285,4,"['reporting', 'financial analysis', 'microsoft office', 'human resources']","['leadership', 'organizational skills']","['software development', 'ai', 'reporting', 'systems engineering', 'financial analysis', 'microsoft office', 'human resources']","['teamwork', 'leadership', 'time management', 'customer focus', 'organizational skills', 'collaboration']",13,0.6043067531650504,"['teamwork', 'customer focus', 'collaboration']",3,Administrative,0.5340126233276017,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,47,2,2,1.0,0,[],"['communication', 'analytical thinking']","['ai', 'product management']","['communication', 'problem solving', 'time management', 'customer focus', 'analytical thinking']",7,0.5850117351438083,"['problem solving', 'customer focus', 'analytical thinking']",3,Support,0.7095082146006658,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,48,0,2,0.0,2,"['networking', 'sales']",['analytical thinking'],"['networking', 'sales']","['customer focus', 'attention to detail', 'analytical thinking']",5,0.4806407968931133,"['customer focus', 'attention to detail', 'analytical thinking']",3,Support,0.3364485578251793,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,49,5,11,0.4545454545454545,6,"['automation', 'reporting', 'financial analysis', 'sales', 'operations management', 'microsoft office']","['communication', 'leadership', 'adaptability', 'organizational skills', 'work ethic']","['web development', 'automation', 'ai', 'reporting', 'systems engineering', 'financial analysis', 'sales', 'product management', 'operations management', 'microsoft office', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'work ethic', 'collaboration', 'growth mindset']",23,0.5845562126684354,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'work ethic', 'collaboration', 'growth mindset']",8,Support,0.545552985231541,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,50,1,3,0.3333333333333333,2,"['operations management', 'microsoft office']",[],"['ai', 'operations management', 'microsoft office']","['problem solving', 'customer focus', 'attention to detail', 'collaboration']",7,0.5458855914862255,"['problem solving', 'customer focus', 'attention to detail', 'collaboration']",4,Administrative,0.4608646882250686,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,51,3,8,0.375,5,"['reporting', 'financial analysis', 'accounting', 'microsoft office', 'human resources']","['organizational skills', 'work ethic']","['software development', 'ai', 'reporting', 'systems engineering', 'financial analysis', 'accounting', 'microsoft office', 'human resources']","['teamwork', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'work ethic']",14,0.5708198060689772,"['teamwork', 'customer focus', 'attention to detail', 'work ethic']",4,Administrative,0.4924918836413863,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,52,3,7,0.4285714285714285,4,"['reporting', 'sales', 'operations management', 'microsoft office']",['analytical thinking'],"['cloud computing', 'ai', 'reporting', 'sales', 'product management', 'operations management', 'microsoft office']","['teamwork', 'problem solving', 'time management', 'customer focus', 'analytical thinking']",12,0.5286596323109898,"['teamwork', 'problem solving', 'customer focus', 'analytical thinking']",4,Management,0.4836199406281872,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,53,2,5,0.4,3,"['reporting', 'financial analysis', 'accounting']",['leadership'],"['ai', 'reporting', 'systems engineering', 'financial analysis', 'accounting']",['leadership'],6,0.6469201267099248,[],0,HR,0.5728440886969474,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,54,3,8,0.375,5,"['financial analysis', 'marketing', 'operations management', 'microsoft office', 'crm systems']","['leadership', 'organizational skills', 'work ethic']","['ai', 'systems engineering', 'financial analysis', 'marketing', 'operations management', 'project management', 'microsoft office', 'crm systems']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'work ethic', 'growth mindset']",17,0.579672356526229,"['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'work ethic', 'growth mindset']",6,Support,0.5182706495683602,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,55,1,1,1.0,0,[],['leadership'],['ai'],"['problem solving', 'leadership', 'customer focus']",4,0.5814516784154034,"['problem solving', 'customer focus']",2,Support,0.7070161748907824,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,56,6,7,0.8571428571428571,1,['engineering'],"['leadership', 'analytical thinking']","['software development', 'testing', 'code', 'ai', 'engineering', 'systems engineering', 'applications']","['leadership', 'attention to detail', 'analytical thinking', 'growth mindset']",11,0.5341549636163128,"['attention to detail', 'analytical thinking', 'growth mindset']",3,IT,0.7602464890848938,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,57,7,10,0.7,3,"['automation', 'engineering', 'operations management']","['communication', 'organizational skills']","['software development', 'automation', 'testing', 'frameworks', 'code', 'ai', 'engineering', 'systems engineering', 'operations management', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'attention to detail', 'organizational skills', 'growth mindset']",16,0.5801937074912938,"['teamwork', 'problem solving', 'attention to detail', 'growth mindset']",4,Engineering,0.6640581122473881,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,58,7,10,0.7,3,"['automation', 'engineering', 'operations management']","['communication', 'organizational skills']","['software development', 'automation', 'testing', 'frameworks', 'code', 'ai', 'engineering', 'systems engineering', 'operations management', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'attention to detail', 'organizational skills', 'growth mindset']",16,0.5801937074912938,"['teamwork', 'problem solving', 'attention to detail', 'growth mindset']",4,Engineering,0.6640581122473881,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,59,8,10,0.8,2,"['backend development', 'engineering']","['communication', 'leadership', 'organizational skills', 'analytical thinking']","['backend development', 'cloud computing', 'testing', 'code', 'ai', 'engineering', 'systems engineering', 'product management', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'customer focus', 'attention to detail', 'organizational skills', 'analytical thinking', 'growth mindset']",19,0.5641093546817832,"['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'analytical thinking', 'growth mindset']",6,IT,0.7292328064045349,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,60,4,6,0.6666666666666666,2,"['microsoft office', 'human resources']",['organizational skills'],"['software development', 'product management', 'microsoft office', 'applications', 'technology platforms', 'human resources']","['teamwork', 'customer focus', 'attention to detail', 'organizational skills', 'growth mindset']",11,0.5509695863267913,"['teamwork', 'customer focus', 'attention to detail', 'growth mindset']",4,Engineering,0.6319575425647039,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,61,8,10,0.8,2,"['backend development', 'engineering']",['analytical thinking'],"['software development', 'backend development', 'web development', 'testing', 'code', 'ai', 'engineering', 'project management', 'applications', 'technology platforms']","['teamwork', 'customer focus', 'analytical thinking', 'growth mindset']",14,0.4902216599961161,"['teamwork', 'customer focus', 'analytical thinking', 'growth mindset']",4,Engineering,0.7070664979988348,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,62,8,18,0.4444444444444444,10,"['backend development', 'data analysis', 'data science', 'machine learning', 'models', 'financial analysis', 'sales', 'marketing', 'recruitment', 'human resources']","['adaptability', 'organizational skills', 'analytical thinking']","['python', 'software development', 'backend development', 'web development', 'code', 'data analysis', 'data science', 'machine learning', 'models', 'systems engineering', 'financial analysis', 'sales', 'marketing', 'product management', 'applications', 'technology platforms', 'recruitment', 'human resources']","['teamwork', 'problem solving', 'time management', 'customer focus', 'adaptability', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",27,0.5590669908727031,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",7,Engineering,0.478831208372922,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,63,4,7,0.5714285714285714,3,"['networking', 'operations management', 'human resources']",[],"['software development', 'ai', 'systems engineering', 'networking', 'operations management', 'technology platforms', 'human resources']","['problem solving', 'collaboration']",9,0.5757461325691802,"['problem solving', 'collaboration']",2,Operations,0.5735873519988758,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,64,4,6,0.6666666666666666,2,"['financial analysis', 'software tools']","['communication', 'leadership', 'organizational skills']","['software development', 'ai', 'systems engineering', 'financial analysis', 'project management', 'software tools']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'growth mindset']",15,0.5975472126205068,"['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'growth mindset']",5,IT,0.6459308304528186,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,65,8,11,0.7272727272727273,3,"['networking', 'software tools', 'human resources']",['leadership'],"['software development', 'frameworks', 'ai', 'systems engineering', 'networking', 'product management', 'project management', 'software tools', 'applications', 'technology platforms', 'human resources']","['teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail']",17,0.5622277614321757,"['teamwork', 'problem solving', 'customer focus', 'attention to detail']",4,IT,0.6777592375205618,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,66,4,6,0.6666666666666666,2,"['reporting', 'networking']","['communication', 'leadership', 'organizational skills']","['software development', 'ai', 'reporting', 'systems engineering', 'networking', 'applications']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'attention to detail', 'organizational skills', 'collaboration', 'growth mindset']",16,0.59710118007922,"['teamwork', 'problem solving', 'customer focus', 'attention to detail', 'collaboration', 'growth mindset']",6,IT,0.6457970206904327,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,67,2,6,0.3333333333333333,4,"['models', 'networking', 'microsoft office', 'human resources']",['communication'],"['software development', 'ai', 'models', 'networking', 'microsoft office', 'human resources']","['communication', 'teamwork', 'problem solving', 'customer focus']",10,0.5573878315873715,"['teamwork', 'problem solving', 'customer focus']",3,IT,0.4005496828095447,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,68,5,8,0.625,3,"['networking', 'microsoft office', 'recruitment']","['leadership', 'adaptability', 'analytical thinking']","['software development', 'ai', 'systems engineering', 'networking', 'microsoft office', 'applications', 'technology platforms', 'recruitment']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",16,0.5321121277402037,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",7,IT,0.5971336383220611,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,69,5,10,0.5,5,"['reporting', 'networking', 'microsoft office', 'software tools', 'recruitment']","['leadership', 'adaptability']","['software development', 'web development', 'ai', 'reporting', 'systems engineering', 'networking', 'microsoft office', 'software tools', 'technology platforms', 'recruitment']","['teamwork', 'leadership', 'customer focus', 'adaptability', 'collaboration', 'growth mindset']",16,0.5481032256863514,"['teamwork', 'customer focus', 'adaptability', 'collaboration', 'growth mindset']",5,Engineering,0.5144309677059054,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,70,1,3,0.3333333333333333,2,"['networking', 'operations management']",[],"['networking', 'operations management', 'project management']",['problem solving'],4,0.5584053779307224,['problem solving'],1,IT,0.40085494671255,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,71,2,7,0.2857142857142857,5,"['engineering', 'networking', 'operations management', 'microsoft office', 'recruitment']","['communication', 'leadership', 'adaptability', 'analytical thinking']","['ai', 'engineering', 'networking', 'operations management', 'microsoft office', 'technology platforms', 'recruitment']","['communication', 'teamwork', 'leadership', 'time management', 'adaptability', 'analytical thinking', 'collaboration']",14,0.570058103287679,"['teamwork', 'adaptability', 'analytical thinking', 'collaboration']",4,IT,0.3710174309863037,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,72,8,13,0.6153846153846154,5,"['automation', 'machine learning', 'engineering', 'operations management', 'software tools']","['communication', 'leadership', 'organizational skills', 'analytical thinking']","['python', 'software development', 'automation', 'frameworks', 'machine learning', 'ai', 'engineering', 'systems engineering', 'operations management', 'project management', 'software tools', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'analytical thinking', 'growth mindset']",22,0.5883085148062646,"['teamwork', 'problem solving', 'customer focus', 'analytical thinking', 'growth mindset']",5,IT,0.6072617852111102,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,73,5,13,0.3846153846153846,8,"['automation', 'models', 'engineering', 'networking', 'financial analysis', 'operations management', 'microsoft office', 'software tools']","['leadership', 'adaptability', 'organizational skills', 'analytical thinking']","['cloud computing', 'automation', 'code', 'ai', 'models', 'engineering', 'networking', 'financial analysis', 'operations management', 'project management', 'microsoft office', 'software tools', 'technology platforms']","['teamwork', 'problem solving', 'leadership', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",23,0.5460730603443918,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",8,IT,0.4330526873340867,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,74,8,12,0.6666666666666666,4,"['automation', 'reporting', 'networking', 'microsoft office']","['communication', 'leadership', 'adaptability', 'analytical thinking']","['python', 'software development', 'cloud computing', 'automation', 'ai', 'reporting', 'systems engineering', 'networking', 'project management', 'microsoft office', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']",21,0.565315736838893,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration']",6,IT,0.6362613877183345,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,75,6,10,0.6,4,"['engineering', 'networking', 'microsoft office', 'software tools']","['communication', 'leadership', 'adaptability', 'organizational skills', 'work ethic']","['ai', 'engineering', 'systems engineering', 'networking', 'product management', 'project management', 'microsoft office', 'software tools', 'applications', 'technology platforms']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'work ethic', 'collaboration', 'growth mindset']",22,0.5845562126684354,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'work ethic', 'collaboration', 'growth mindset']",8,IT,0.5953668638005306,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,76,7,17,0.4117647058823529,10,"['automation', 'data analysis', 'machine learning', 'reporting', 'engineering', 'networking', 'operations management', 'microsoft office', 'software tools', 'human resources']","['communication', 'leadership', 'adaptability', 'analytical thinking', 'work ethic']","['python', 'cloud computing', 'automation', 'frameworks', 'data analysis', 'machine learning', 'ai', 'reporting', 'engineering', 'systems engineering', 'networking', 'operations management', 'project management', 'microsoft office', 'software tools', 'technology platforms', 'human resources']","['communication', 'teamwork', 'problem solving', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",29,0.5594778192143925,"['teamwork', 'problem solving', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'work ethic', 'collaboration', 'growth mindset']",9,IT,0.4560786398819648,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,77,1,2,0.5,1,['engineering'],['leadership'],"['ai', 'engineering']","['leadership', 'time management']",4,0.6788665690156181,[],0,Engineering,0.5536599707046854,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,78,3,4,0.75,1,['engineering'],"['organizational skills', 'analytical thinking']","['ai', 'engineering', 'project management', 'technology platforms']","['problem solving', 'organizational skills', 'analytical thinking', 'growth mindset']",8,0.5664743867015953,"['problem solving', 'analytical thinking', 'growth mindset']",3,Consulting,0.6490609126858775,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,79,7,11,0.6363636363636364,4,"['automation', 'engineering', 'networking', 'software tools']","['leadership', 'adaptability', 'analytical thinking']","['python', 'software development', 'cloud computing', 'automation', 'code', 'ai', 'engineering', 'networking', 'project management', 'software tools', 'technology platforms']","['leadership', 'customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",17,0.5455522820277255,"['customer focus', 'adaptability', 'analytical thinking', 'collaboration', 'growth mindset']",5,Engineering,0.6091202300628631,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,80,4,6,0.6666666666666666,2,"['marketing', 'software tools']",['organizational skills'],"['software development', 'web development', 'ai', 'marketing', 'project management', 'software tools']","['teamwork', 'customer focus', 'organizational skills', 'growth mindset']",10,0.5654568403582444,"['teamwork', 'customer focus', 'growth mindset']",3,Creative,0.5907592969353499,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,81,3,5,0.6,2,"['reporting', 'engineering']","['leadership', 'organizational skills']","['testing', 'ai', 'reporting', 'engineering', 'technology platforms']","['problem solving', 'leadership', 'time management', 'customer focus', 'organizational skills', 'collaboration']",11,0.626511324182745,"['problem solving', 'customer focus', 'collaboration']",3,Engineering,0.6079533972548234,1,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,82,2,5,0.4,3,"['engineering', 'recruitment', 'human resources']",[],"['ai', 'engineering', 'systems engineering', 'recruitment', 'human resources']","['teamwork', 'time management', 'customer focus']",8,0.5583401645838094,"['teamwork', 'customer focus']",2,Research,0.4554190576043333,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,83,4,9,0.4444444444444444,5,"['data analysis', 'reporting', 'engineering', 'operations management', 'recruitment']","['leadership', 'adaptability', 'organizational skills', 'analytical thinking']","['frameworks', 'data analysis', 'ai', 'reporting', 'engineering', 'operations management', 'project management', 'technology platforms', 'recruitment']","['teamwork', 'leadership', 'time management', 'customer focus', 'adaptability', 'attention to detail', 'organizational skills', 'analytical thinking', 'collaboration', 'growth mindset']",19,0.5613138236834508,"['teamwork', 'customer focus', 'adaptability', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",7,Engineering,0.4795052582161463,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
8,84,3,7,0.4285714285714285,4,"['reporting', 'accounting', 'operations management', 'software tools']","['communication', 'leadership', 'analytical thinking']","['frameworks', 'ai', 'reporting', 'accounting', 'operations management', 'project management', 'software tools']","['communication', 'teamwork', 'problem solving', 'leadership', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",15,0.5525285671771014,"['teamwork', 'problem solving', 'attention to detail', 'analytical thinking', 'collaboration', 'growth mindset']",6,Support,0.5153414255953995,0,8,-1.9213957786560056,2.604676961898804,-3.468785047531128,-4.796013832092285,0.0616833083331584,5.915771961212158,-2.3324482440948486,-0.288019984960556,-1.9110316038131716,1.4644449949264526,7.308218955993652,-3.2328784465789795,-1.886903166770935,-2.038032531738281,-6.2573747634887695
